ConsumptionID,AccountNum,NoOfUnits,SmartMeterPerc,entrant,Date
14986,9001,696.3,0.6,0,07/10/2016
14987,10678,599.88,0.47,0,07/10/2016
14988,1664,661.46,0.2,0,07/10/2016
14989,11882,704.81,0.3,0,07/10/2016
14990,4808,828.85,0,0,07/10/2016
14991,10201,742.57,0.2,0,07/10/2016
14992,2292,952.99,0,0,07/10/2016
14993,11675,761.44,0,0,07/10/2016
14994,1144,861.32,0,0,07/10/2016
14995,640,731.61,0,0,07/10/2016
14996,8612,837.24,0,0,07/10/2016
14997,4402,679.04,0,0,07/10/2016
14998,3815,1044.65,0,0,07/10/2016
14999,10834,713.9,0.2,0,07/10/2016
15000,3554,734.43,0,0,07/10/2016
15001,10219,742.69,0,0,07/10/2016
15002,11730,924.04,0,0,07/10/2016
15003,4756,776.62,0.7,0,07/10/2016
15004,7229,990.59,0.4,0,07/10/2016
15005,7963,870.61,0,0,07/10/2016
15006,4464,747.02,0.1,0,07/10/2016
15007,5429,699.01,0,0,07/10/2016
15008,1383,932.84,0.1,0,07/10/2016
15009,3153,573.69,0.1,0,07/10/2016
15010,11357,901.33,0.25,0,07/10/2016
15011,4700,902.07,0,0,07/10/2016
15012,6187,686.59,0.2,0,07/10/2016
15013,4862,860.28,0,0,07/10/2016
15014,6180,859.83,0,0,07/10/2016
15015,11977,773.65,0,0,07/10/2016
15016,10126,808.93,0.5,0,07/10/2016
15017,1880,890.69,0,0,07/10/2016
15018,8747,765.32,0,0,07/10/2016
15019,11252,657.97,0.45,0,07/10/2016
15020,5598,816.77,0,0,07/10/2016
15021,1067,988.62,0,0,07/10/2016
15022,8681,733.55,0,0,07/10/2016
15023,10884,682.75,0.3,0,07/10/2016
15024,8850,1009.31,0.6,0,07/10/2016
15025,5316,764.79,0,0,07/10/2016
15026,1801,643.52,0,0,07/10/2016
15027,4627,554.38,0,0,07/10/2016
15028,19349,823.05,0.27,0,07/10/2016
15029,19348,640.25,0,0,07/10/2016
15030,19347,689.76,0,0,07/10/2016
15031,19346,813.69,0,0,07/10/2016
15032,19345,821.69,0.1,0,07/10/2016
15033,19344,664.68,0,0,07/10/2016
15034,19343,1054.58,0,0,07/10/2016
15035,19342,1042.81,0,0,07/10/2016
15036,19341,929.46,0,0,07/10/2016
15037,19340,673.08,0.1,0,07/10/2016
15038,19339,713.62,0.1,0,07/10/2016
15039,19338,704.72,0,0,07/10/2016
15040,19337,794.74,0,0,07/10/2016
15041,19336,829.78,0,0,07/10/2016
15042,19335,953.19,0,0,07/10/2016
15043,19334,585.55,0,0,07/10/2016
15044,19333,633.97,0.1,0,07/10/2016
15045,19332,820.54,0,0,07/10/2016
15046,19331,750.39,0.2,0,07/10/2016
15047,19330,672.37,0,0,07/10/2016
15048,19329,685.43,0.2,0,07/10/2016
15049,19328,662.29,0,0,07/10/2016
15050,19327,725.53,0,0,07/10/2016
15051,19326,878.69,0,0,07/10/2016
15052,19325,898.5,0,0,07/10/2016
15053,19324,893.27,0,0,07/10/2016
15054,19323,533.3,0.15,0,07/10/2016
15055,19322,518.49,0.1,0,07/10/2016
15056,19321,794.89,0,0,07/10/2016
15057,19320,711.53,0,0,07/10/2016
15058,19319,1010.55,0.7,0,07/10/2016
15059,19318,845.12,0,0,07/10/2016
15060,19317,714.65,0.6,0,07/10/2016
15061,19316,704.64,0.1,0,07/10/2016
15062,19315,690.69,0,0,07/10/2016
15063,19314,704.75,0.3,0,07/10/2016
15064,19313,873.04,0,0,07/10/2016
15065,19312,862.83,0.4,0,07/10/2016
15066,19311,534.35,0,0,07/10/2016
15067,19310,666.23,0,0,07/10/2016
15068,19309,780.66,0,0,07/10/2016
15069,19308,700.32,0.4,0,07/10/2016
15070,19307,388.17,0,0,07/10/2016
15071,19306,637.24,0,0,07/10/2016
15072,19305,868.51,0,0,07/10/2016
15073,19304,956.49,0,0,07/10/2016
15074,19303,613.67,0,0,07/10/2016
15075,19302,556.77,0.15,0,07/10/2016
15076,19301,719.97,0,0,07/10/2016
15077,19300,722.55,0,0,07/10/2016
15078,19299,755.85,0,0,07/10/2016
15079,19298,912.5,0,0,07/10/2016
15080,19297,592.68,0,0,07/10/2016
15081,19296,697.17,0,0,07/10/2016
15082,19295,631.85,0,0,07/10/2016
15083,19294,627.3,0.27,0,07/10/2016
15084,19293,686,0.2,0,07/10/2016
15085,19292,755.81,0,0,07/10/2016
15086,19291,875.98,0,0,07/10/2016
15087,19290,729.06,0.6,0,07/10/2016
15088,19289,698.35,0,0,07/10/2016
15089,19288,621.6,0,0,07/10/2016
15090,19287,1123.53,0.5,0,07/10/2016
15091,19286,486.17,0.5,0,07/10/2016
15092,19285,810.5,0,0,07/10/2016
15093,19284,750.76,0,0,07/10/2016
15094,19283,1000.26,0,0,07/10/2016
15095,19282,758,0.1,0,07/10/2016
15096,16774,700.37,0.15,0,07/10/2016
15097,16773,674.38,0,0,07/10/2016
15098,16772,1021.58,0,0,07/10/2016
15099,16771,773.05,0.7,0,07/10/2016
15100,16770,969.13,0,0,07/10/2016
15101,16769,580.33,0,0,07/10/2016
15102,16768,751.24,0,0,07/10/2016
15103,16767,835.06,0.17,0,07/10/2016
15104,16766,984.48,0,0,07/10/2016
15105,16765,900.96,0,0,07/10/2016
15106,16764,701.95,0.1,0,07/10/2016
15107,16763,719.2,0.1,0,07/10/2016
15108,16762,742.02,0,0,07/10/2016
15109,16761,776.74,0,0,07/10/2016
15110,16760,651.79,0.2,0,07/10/2016
15111,16759,824.89,0,0,07/10/2016
15112,16758,638.39,0.4,0,07/10/2016
15113,16757,1076.14,0,0,07/10/2016
15114,16756,579.55,0.2,0,07/10/2016
15115,16755,777.33,0,0,07/10/2016
15116,16754,549.85,0,0,07/10/2016
15117,16753,764.09,0,0,07/10/2016
15118,16752,879.51,0,0,07/10/2016
15119,16751,671.88,0.1,0,07/10/2016
15120,16750,887.91,0,0,07/10/2016
15121,16749,699.8,0.1,0,07/10/2016
15122,16748,850.87,0,0,07/10/2016
15123,16747,946.74,0.1,0,07/10/2016
15124,16746,549.72,0,0,07/10/2016
15125,16745,755.03,0,0,07/10/2016
15126,16744,828.63,0,0,07/10/2016
15127,16743,323.95,0,0,07/10/2016
15128,16742,683.29,0.1,0,07/10/2016
15129,16741,557.23,0,0,07/10/2016
15130,16740,683.02,0,0,07/10/2016
15131,16739,840.2,0,0,07/10/2016
15132,16738,970.75,0.602,0,07/10/2016
15133,16737,929.79,0.1,0,07/10/2016
15134,16736,692.13,0.2,0,07/10/2016
15135,16735,878.83,0.2,0,07/10/2016
15136,16734,572.78,0,0,07/10/2016
15137,16733,840.06,0,0,07/10/2016
15138,16732,765.99,0,0,07/10/2016
15139,16731,627.91,0.002,0,07/10/2016
15140,16730,884.14,0.1,0,07/10/2016
15141,16729,776.99,0,0,07/10/2016
15142,16728,567.36,0,0,07/10/2016
15143,16727,870.71,0.15,0,07/10/2016
15144,16726,1177.7,0,0,07/10/2016
15145,16725,950.5,0.4,0,07/10/2016
15146,16724,817.61,0.2,0,07/10/2016
15147,16723,658.86,0,0,07/10/2016
15148,16722,764.33,0,0,07/10/2016
15149,16721,1005.38,0,0,07/10/2016
15150,16720,968.28,0.002,0,07/10/2016
15151,16719,800.96,0.5,0,07/10/2016
15152,16718,564.17,0,0,07/10/2016
15153,16717,752.39,0,0,07/10/2016
15154,16716,771.59,0,0,07/10/2016
15155,16715,1069.32,0.7,0,07/10/2016
15156,16714,836.5,0,0,07/10/2016
15157,16713,934.82,0.6,0,07/10/2016
15158,16712,760.75,0,0,07/10/2016
15159,16711,665.07,0,0,07/10/2016
15160,16710,704.72,0.1,0,07/10/2016
15161,16709,1058.32,0,0,07/10/2016
15162,16708,883.45,0,0,07/10/2016
15163,16707,626.75,0,0,07/10/2016
15164,16706,635.28,0.002,0,07/10/2016
15165,16705,574.3,0.2,0,07/10/2016
15166,16704,813.06,0,0,07/10/2016
15167,16703,911.98,0.25,0,07/10/2016
15168,16702,880.15,0,0,07/10/2016
15169,16701,931.86,0,0,07/10/2016
15170,16700,809.69,0.2,0,07/10/2016
15171,16699,786.46,0,0,07/10/2016
15172,16698,801.48,0,0,07/10/2016
15173,16697,748.04,0,0,07/10/2016
15174,16696,670.5,0.1,0,07/10/2016
15175,16695,548.96,0,0,07/10/2016
15176,16694,569.94,0,0,07/10/2016
15177,16693,731.05,0,0,07/10/2016
15178,16692,1035.94,0,0,07/10/2016
15179,16691,799.66,0.27,0,07/10/2016
15180,16690,843.85,0.07,0,07/10/2016
15181,16689,928.7,0.3,0,07/10/2016
15182,16688,856.5,0.2,0,07/10/2016
15183,16687,767.79,0,0,07/10/2016
15184,16686,996.66,0.4,0,07/10/2016
15185,16685,795.46,0,0,07/10/2016
15186,16684,678.47,0.1,0,07/10/2016
15187,16683,861.31,0.1,0,07/10/2016
15188,16682,819.68,0,0,07/10/2016
15189,16681,766.53,0,0,07/10/2016
15190,16680,834.13,0.2,0,07/10/2016
15191,16679,618.91,0.1,0,07/10/2016
15192,16678,942.95,0,0,07/10/2016
15193,16677,1002.71,0.1,0,07/10/2016
15194,16676,834.85,0,0,07/10/2016
15195,16675,868.06,0.4,0,07/10/2016
15196,16674,684.37,0,0,07/10/2016
15197,16673,691.12,0.6,0,07/10/2016
15198,16672,801.12,0,0,07/10/2016
15199,16671,825.89,0,0,07/10/2016
15200,16670,606.3,0,0,07/10/2016
15201,16669,1046.44,0,0,07/10/2016
15202,16668,550.83,0,0,07/10/2016
15203,16667,670.35,0,0,07/10/2016
15204,16666,800.93,0.1,0,07/10/2016
15205,16665,881.87,0.2,0,07/10/2016
15206,16664,772.83,0,0,07/10/2016
15207,16663,730.49,0.1,0,07/10/2016
15208,16662,844.57,0,0,07/10/2016
15209,16661,737.62,0,0,07/10/2016
15210,16660,643.98,0,0,07/10/2016
15211,16659,587.1,0,0,07/10/2016
15212,16658,681.31,0.27,0,07/10/2016
15213,16657,857.96,0,0,07/10/2016
15214,16656,792.56,0,0,07/10/2016
15215,16655,938.51,0.4,0,07/10/2016
15216,16654,865.67,0,0,07/10/2016
15217,16653,1087.35,0.2,0,07/10/2016
15218,16652,669.97,0.2,0,07/10/2016
15219,16651,635.28,0,0,07/10/2016
15220,16650,608.51,0,0,07/10/2016
15221,10041,937.63,0.17,0,07/10/2016
15222,6268,904.92,0,0,07/10/2016
15223,6636,788.73,0.2,0,07/10/2016
15224,7468,939.97,0,0,07/10/2016
15225,10588,895.91,0,0,07/10/2016
15226,6280,690.85,0.6,0,07/10/2016
15227,1989,888.32,0.2,0,07/10/2016
15228,633,549.95,0.4,0,07/10/2016
15229,146,1046.68,0,0,07/10/2016
15230,10013,869.29,0.07,0,07/10/2016
15231,12223,927.71,0.17,0,07/10/2016
15232,4497,1102.5,0,0,07/10/2016
15233,1575,1031.06,0.6,0,07/10/2016
15234,5820,769.77,0,0,07/10/2016
15235,8608,658.94,0,0,07/10/2016
15236,3104,660.55,0.5,0,07/10/2016
15237,6408,664.49,0,0,07/10/2016
15238,2431,701.3,0,0,07/10/2016
15239,6497,963.07,0,0,07/10/2016
15240,716,993.23,0.2,0,07/10/2016
15241,7393,974.28,0.2,0,07/10/2016
15242,3405,731.11,0,0,07/10/2016
15243,3150,862.33,0,0,07/10/2016
15244,7687,708.64,0,0,07/10/2016
15245,2324,612.54,0.5,0,07/10/2016
15246,4594,840.81,0.27,0,07/10/2016
15247,1171,680.57,0.1,0,07/10/2016
15248,2851,790.51,0,0,07/10/2016
15249,223,979.89,0,0,07/10/2016
15250,9189,972.95,0.1,0,07/10/2016
15251,6827,676.98,0,0,07/10/2016
15252,6944,581.22,0,0,07/10/2016
15253,2924,1166.71,0,0,07/10/2016
15254,3546,924.17,0.002,0,07/10/2016
15255,9082,996.35,0,0,07/10/2016
15256,11782,1097.89,0.1,0,07/10/2016
15257,8511,548.8,0.5,0,07/10/2016
15258,14170,981.26,0.27,0,07/10/2016
15259,10366,904.53,0.7,0,07/10/2016
15260,5576,835.05,0.2,0,07/10/2016
15261,412,786.93,0,0,07/10/2016
15262,8697,1185.36,0,0,07/10/2016
15263,12713,534.15,0,0,07/10/2016
15264,13383,700.94,0.1,0,07/10/2016
15265,14684,662.82,0,0,07/10/2016
15266,13112,860.15,0.27,0,07/10/2016
15267,13238,709.59,0,0,07/10/2016
15268,13236,843.85,0.3,0,07/10/2016
15269,13394,948.47,0,0,07/10/2016
15270,14531,750.79,0.2,0,07/10/2016
15271,13031,571.3,0,0,07/10/2016
15272,13264,942.5,0.7,0,07/10/2016
15273,14299,560.7,0.4,0,07/10/2016
15274,13029,701.89,0.2,0,07/10/2016
15275,13496,1074.9,0,0,07/10/2016
15276,13370,892.85,0.37,0,07/10/2016
15277,13208,848.04,0,0,07/10/2016
15278,14297,749.44,0.2,0,07/10/2016
15279,1673,754.59,0,0,07/10/2016
15280,450,821.37,0,0,07/10/2016
15281,3605,916.95,0.2,0,07/10/2016
15282,6980,898.26,0,0,07/10/2016
15283,2927,593.12,0.402,0,07/10/2016
15284,9876,752.36,0,0,07/10/2016
15285,11784,757.73,0.5,0,07/10/2016
15286,5447,635.78,0,0,07/10/2016
15287,8380,676.79,0,0,07/10/2016
15288,5456,827.01,0,0,07/10/2016
15289,13933,606.43,0,0,07/10/2016
15290,14717,557.07,0.4,0,07/10/2016
15291,10492,942.08,0.7,0,07/10/2016
15292,13986,833.6,0.7,0,07/10/2016
15293,11288,813.67,0.002,0,07/10/2016
15294,127,361.13,0,0,07/10/2016
15295,5256,711.94,0,0,07/10/2016
15296,9818,696.3,0.5,0,07/10/2016
15297,4354,599.88,0.5,0,07/10/2016
15298,11848,661.46,0,0,07/10/2016
15299,4631,704.81,0.2,0,07/10/2016
15300,12432,828.85,0.7,0,07/10/2016
15301,11327,915.66,0.1,0,07/10/2016
15302,7576,906.78,0.5,0,07/10/2016
15303,9091,916.19,0,0,07/10/2016
15304,4366,631.54,0,0,07/10/2016
15305,5382,802.95,0,0,07/10/2016
15306,10057,597.39,0,0,07/10/2016
15307,6611,744.67,0,0,07/10/2016
15308,10863,840.99,0,0,07/10/2016
15309,10208,1066.39,0,0,07/10/2016
15310,19,820.39,0,0,07/10/2016
15311,14748,824.91,0,0,07/10/2016
15312,6426,702.84,0.2,0,07/10/2016
15313,6411,653.43,0,0,07/10/2016
15314,10121,663.28,0,0,07/10/2016
15315,13639,780.22,0.4,0,07/10/2016
15316,3738,911.58,0,0,07/10/2016
15317,1294,244.4,0.4,0,07/10/2016
15318,12117,674.53,0,0,07/10/2016
15319,823,1019.52,0.1,0,07/10/2016
15320,6316,515.34,0.1,0,07/10/2016
15321,9349,584.85,0.4,0,07/10/2016
15322,11423,900.39,0,0,07/10/2016
15323,11395,829.15,0,0,07/10/2016
15324,11034,814.28,0.3,0,07/10/2016
15325,4238,895.34,0.35,0,07/10/2016
15326,14742,911.72,0,0,07/10/2016
15327,471,770.68,0,0,07/10/2016
15328,10992,824.05,0,0,07/10/2016
15329,2881,750.58,0,0,07/10/2016
15330,2379,835.59,0,0,07/10/2016
15331,7531,791.78,0,0,07/10/2016
15332,6233,879.29,0,0,07/10/2016
15333,11153,1116.41,0,0,07/10/2016
15334,5091,698.84,0.002,0,07/10/2016
15335,6255,842.02,0.6,0,07/10/2016
15336,1399,787.1,0,0,07/10/2016
15337,9251,720.31,0.6,0,07/10/2016
15338,12370,773.66,0,0,07/10/2016
15339,13702,1075.89,0.4,0,07/10/2016
15340,13990,772.33,0,0,07/10/2016
15341,1516,662.58,0,0,07/10/2016
15342,7158,843.47,0.35,0,07/10/2016
15343,9556,551.32,0.27,0,07/10/2016
15344,275,831.82,0.17,0,07/10/2016
15345,6010,870.57,0,0,07/10/2016
15346,13665,786.06,0,0,07/10/2016
15347,785,759.64,0,0,07/10/2016
15348,13611,520.46,0,0,07/10/2016
15349,10603,811.63,0.2,0,07/10/2016
15350,870,974.83,0,0,07/10/2016
15351,609,836.06,0.15,0,07/10/2016
15352,951,812.24,0.1,0,07/10/2016
15353,7177,1055.17,0,0,07/10/2016
15354,2574,555.62,0,0,07/10/2016
15355,9699,1064.73,0,0,07/10/2016
15356,1785,771.82,0,0,07/10/2016
15357,4114,801.99,0,0,07/10/2016
15358,11361,730.36,0,0,07/10/2016
15359,2590,753.22,0,0,07/10/2016
15360,4293,877.23,0,0,07/10/2016
15361,5480,762.6,0,0,07/10/2016
15362,6320,778.5,0.3,0,07/10/2016
15363,3311,725.84,0,0,07/10/2016
15364,9265,661.54,0.1,0,07/10/2016
15365,9,504.24,0,0,07/10/2016
15366,1158,825.94,0,0,07/10/2016
15367,11604,634.29,0,0,07/10/2016
15368,4186,736.14,0,0,07/10/2016
15369,1851,851.93,0,0,07/10/2016
15370,11466,528.29,0.1,0,07/10/2016
15371,7357,586.48,0.1,0,07/10/2016
15372,4033,620.29,0.1,0,07/10/2016
15373,7367,957.95,0,0,07/10/2016
15374,2123,583.22,0,0,07/10/2016
15375,9957,729.7,0.2,0,07/10/2016
15376,11900,606.2,0.7,0,07/10/2016
15377,3012,601.03,0,0,07/10/2016
15378,6477,935.01,0,0,07/10/2016
15379,4838,652.2,0.4,0,07/10/2016
15380,12415,743.58,0,0,07/10/2016
15381,2152,889.06,0,0,07/10/2016
15382,899,681.32,0,0,07/10/2016
15383,4337,949.59,0.35,0,07/10/2016
15384,8302,509.38,0,0,07/10/2016
15385,7003,888.47,0.2,0,07/10/2016
15386,5120,747.74,0,0,07/10/2016
15387,8103,770.67,0,0,07/10/2016
15388,328,634.83,0,0,07/10/2016
15389,11225,605.21,0.1,0,07/10/2016
15390,9628,695.24,0.2,0,07/10/2016
15391,10928,694.55,0,0,07/10/2016
15392,12610,798.92,0,0,07/10/2016
15393,12549,595.7,0.25,0,07/10/2016
15394,12530,957.28,0.4,0,07/10/2016
15395,12723,845.62,0.25,0,07/10/2016
15396,15070,765.55,0.1,0,07/10/2016
15397,15086,1063.48,0.7,0,07/10/2016
15398,15068,950.08,0,0,07/10/2016
15399,15026,733.47,0,0,07/10/2016
15400,15024,889.54,0,0,07/10/2016
15401,12838,931.66,0.17,0,07/10/2016
15402,12855,879.67,0,0,07/10/2016
15403,15003,768.1,0,0,07/10/2016
15404,14591,891.78,0.4,0,07/10/2016
15405,14348,742.32,0.4,0,07/10/2016
15406,4943,965.07,0.2,0,07/10/2016
15407,1900,686.45,0,0,07/10/2016
15408,5670,961.91,0.4,0,07/10/2016
15409,1464,1069.87,0,0,07/10/2016
15410,5292,867.34,0,0,07/10/2016
15411,14768,686.58,0,0,07/10/2016
15412,10327,1015.45,0.27,0,07/10/2016
15413,10070,669.69,0.6,0,07/10/2016
15414,8760,626.42,0.2,0,07/10/2016
15415,3975,1072,0.1,0,07/10/2016
15416,2907,865.04,0,0,07/10/2016
15417,509,688.98,0.47,0,07/10/2016
15418,882,785.52,0,0,07/10/2016
15419,13832,797.67,0,0,07/10/2016
15420,10099,846.15,0.1,0,07/10/2016
15421,1146,773.2,0,0,07/10/2016
15422,12005,998.93,0,0,07/10/2016
15423,1461,868.58,0,0,07/10/2016
15424,11674,751.99,0,0,07/10/2016
15425,11597,666.58,0,0,07/10/2016
15426,1928,901.61,0,0,07/10/2016
15427,6388,902.76,0.1,0,07/10/2016
15428,9918,796.83,0.45,0,07/10/2016
15429,6517,642.72,0.2,0,07/10/2016
15430,8398,832.37,0.2,0,07/10/2016
15431,8360,988.29,0.5,0,07/10/2016
15432,3125,682.29,0,0,07/10/2016
15433,4899,838.84,0,0,07/10/2016
15434,5326,890.73,0,0,07/10/2016
15435,494,752.77,0,0,07/10/2016
15436,928,748.97,0,0,07/10/2016
15437,4960,572.76,0,0,07/10/2016
15438,7762,936.44,0,0,07/10/2016
15439,10316,943.71,0,0,07/10/2016
15440,4306,868.52,0.27,0,07/10/2016
15441,4161,885.58,0,0,07/10/2016
15442,6034,519.84,0.2,0,07/10/2016
15443,9247,958.46,0.2,0,07/10/2016
15444,960,699.62,0,0,07/10/2016
15445,9989,709.33,0,0,07/10/2016
15446,10165,835.9,0.6,0,07/10/2016
15447,8245,669.56,0,0,07/10/2016
15448,7465,1090.44,0,0,07/10/2016
15449,1107,535.6,0.1,0,07/10/2016
15450,2284,771.06,0,0,07/10/2016
15451,636,1147.92,0.5,0,07/10/2016
15452,5584,938.86,0,0,07/10/2016
15453,3340,947.73,0,0,07/10/2016
15454,1576,848.71,0,0,07/10/2016
15455,9640,958.96,0,0,07/10/2016
15456,9663,687.94,0.1,0,07/10/2016
15457,9867,811.93,0.15,0,07/10/2016
15458,9220,988.94,0,0,07/10/2016
15459,3921,703.79,0,0,07/10/2016
15460,1564,534.57,0,0,07/10/2016
15461,7231,878.4,0.4,0,07/10/2016
15462,9008,795.15,0,0,07/10/2016
15463,5158,693.03,0,0,07/10/2016
15464,2465,984.8,0,0,07/10/2016
15465,3138,591.87,0.2,0,07/10/2016
15466,777,803.83,0.6,0,07/10/2016
15467,2947,627.4,0,0,07/10/2016
15468,4839,695.95,0.5,0,07/10/2016
15469,1443,698.83,0,0,07/10/2016
15470,1449,1106.99,0.4,0,07/10/2016
15471,3914,702.04,0.15,0,07/10/2016
15472,134,695.68,0,0,07/10/2016
15473,4896,806.5,0,0,07/10/2016
15474,3444,1111.85,0,0,07/10/2016
15475,6005,966.98,0,0,07/10/2016
15476,12332,696.91,0,0,07/10/2016
15477,6049,720.13,0,0,07/10/2016
15478,12286,793.79,0.2,0,07/10/2016
15479,4552,830.26,0,0,07/10/2016
15480,4215,1016.56,0,0,07/10/2016
15481,8115,775.72,0,0,07/10/2016
15482,8853,977.21,0,0,07/10/2016
15483,8196,642.96,0.2,0,07/10/2016
15484,11686,792.67,0.4,0,07/10/2016
15485,8712,723.66,0.7,0,07/10/2016
15486,8470,690.67,0,0,07/10/2016
15487,9608,903.23,0,0,07/10/2016
15488,11760,684.81,0,0,07/10/2016
15489,1996,1004.21,0,0,07/10/2016
15490,8703,795.29,0,0,07/10/2016
15491,11078,835.89,0,0,07/10/2016
15492,7766,786.47,0,0,07/10/2016
15493,2717,714.14,0.4,0,07/10/2016
15494,9324,699.63,0.1,0,07/10/2016
15495,8188,1130.5,0.1,0,07/10/2016
15496,3938,929.73,0.17,0,07/10/2016
15497,11700,834.03,0.2,0,07/10/2016
15498,8148,674.74,0,0,07/10/2016
15499,4308,733.45,0,0,07/10/2016
15500,2553,974.21,0,0,07/10/2016
15501,12416,941.85,0,0,07/10/2016
15502,1733,732.97,0,0,07/10/2016
15503,245,663.37,0.2,0,07/10/2016
15504,7457,699.81,0,0,07/10/2016
15505,2861,1136,0.25,0,07/10/2016
15506,6168,1041.18,0.2,0,07/10/2016
15507,3980,773.02,0.2,0,07/10/2016
15508,8488,1084.52,0,0,07/10/2016
15509,2278,790.71,0.202,0,07/10/2016
15510,10823,516.43,0.4,0,07/10/2016
15511,11928,1057.52,0,0,07/10/2016
15512,6248,760.93,0,0,07/10/2016
15513,4789,807.56,0,0,07/10/2016
15514,9253,1034.6,0,0,07/10/2016
15515,10961,861.43,0.1,0,07/10/2016
15516,188,900.45,0.2,0,07/10/2016
15517,11741,737.19,0.6,0,07/10/2016
15518,3971,854.11,0,0,07/10/2016
15519,2141,786.13,0,0,07/10/2016
15520,12280,547.37,0,0,07/10/2016
15521,4742,752.63,0.15,0,07/10/2016
15522,3559,699.42,0.4,0,07/10/2016
15523,638,705.27,0,0,07/10/2016
15524,2110,924.54,0.15,0,07/10/2016
15525,11731,862.53,0.27,0,07/10/2016
15526,5977,687.45,0.1,0,07/10/2016
15527,9459,928.69,0.3,0,07/10/2016
15528,4187,1018.86,0,0,07/10/2016
15529,1015,786.75,0.1,0,07/10/2016
15530,9252,924.05,0,0,07/10/2016
15531,2975,579.46,0,0,07/10/2016
15532,4452,831.08,0,0,07/10/2016
15533,6652,717.39,0.1,0,07/10/2016
15534,3365,640.71,0.1,0,07/10/2016
15535,3369,691.92,0,0,07/10/2016
15536,895,893.34,0.4,0,07/10/2016
15537,7390,904.79,0,0,07/10/2016
15538,2149,699.25,0.002,0,07/10/2016
15539,6075,643.43,0,0,07/10/2016
15540,5481,1113.99,0.47,0,07/10/2016
15541,10731,735.06,0.27,0,07/10/2016
15542,11654,808.19,0.2,0,07/10/2016
15543,6397,755.02,0,0,07/10/2016
15544,6906,764.65,0,0,07/10/2016
15545,6600,571.11,0,0,07/10/2016
15546,11073,986.3,0,0,07/10/2016
15547,1191,726.25,0.4,0,07/10/2016
15548,8102,856.15,0,0,07/10/2016
15549,7051,698.03,0.15,0,07/10/2016
15550,4044,846.64,0.1,0,07/10/2016
15551,235,679.48,0.27,0,07/10/2016
15552,703,767.12,0.2,0,07/10/2016
15553,5289,650.6,0,0,07/10/2016
15554,3916,758.62,0,0,07/10/2016
15555,9600,849.08,0.7,0,07/10/2016
15556,9107,784.79,0.4,0,07/10/2016
15557,5979,733.48,0,0,07/10/2016
15558,3934,607.15,0,0,07/10/2016
15559,9426,652.57,0,0,07/10/2016
15560,2513,695.3,0,0,07/10/2016
15561,10632,874.65,0,0,07/10/2016
15562,9154,717.42,0.17,0,07/10/2016
15563,9897,778.09,0.2,0,07/10/2016
15564,11198,932.1,0,0,07/10/2016
15565,1753,622.28,0.4,0,07/10/2016
15566,2790,755.57,0,0,07/10/2016
15567,1756,869.58,0,0,07/10/2016
15568,10042,630.91,0,0,07/10/2016
15569,9698,761.19,0,0,07/10/2016
15570,1448,886.07,0,0,07/10/2016
15571,9072,867.73,0,0,07/10/2016
15572,2569,883.64,0,0,07/10/2016
15573,5038,870.48,0,0,07/10/2016
15574,2683,1024,0,0,07/10/2016
15575,197,716.73,0.4,0,07/10/2016
15576,7200,578.78,0,0,07/10/2016
15577,12018,602.68,0,0,07/10/2016
15578,12240,892.43,0,0,07/10/2016
15579,10311,1064.88,0.4,0,07/10/2016
15580,8203,963.1,0.1,0,07/10/2016
15581,3948,824.09,0,0,07/10/2016
15582,10969,1032.83,0.17,0,07/10/2016
15583,10461,675.74,0.1,0,07/10/2016
15584,11344,956.4,0.25,0,07/10/2016
15585,10852,835.64,0.2,0,07/10/2016
15586,2095,689.15,0,0,07/10/2016
15587,6145,875.28,0,0,07/10/2016
15588,7101,750.75,0,0,07/10/2016
15589,10053,751.4,0.1,0,07/10/2016
15590,1234,852.38,0,0,07/10/2016
15591,6900,677.17,0,0,07/10/2016
15592,7614,1027.08,0,0,07/10/2016
15593,9177,967.37,0.6,0,07/10/2016
15594,346,688.61,0,0,07/10/2016
15595,10240,770.58,0,0,07/10/2016
15596,3767,649.56,0,0,07/10/2016
15597,3230,811.69,0.45,0,07/10/2016
15598,9531,766.01,0,0,07/10/2016
15599,5361,893.72,0,0,07/10/2016
15600,4565,750.74,0,0,07/10/2016
15601,3047,841.03,0.1,0,07/10/2016
15602,12319,1015.02,0.2,0,07/10/2016
15603,1326,825.89,0,0,07/10/2016
15604,4528,753.92,0,0,07/10/2016
15605,6706,703.67,0.15,0,07/10/2016
15606,4350,711.82,0,0,07/10/2016
15607,5971,732.57,0,0,07/10/2016
15608,9285,864.51,0.402,0,07/10/2016
15609,7757,724.01,0,0,07/10/2016
15610,9604,747.69,0.2,0,07/10/2016
15611,2402,757.58,0.7,0,07/10/2016
15612,1117,669.82,0,0,07/10/2016
15613,6165,511.18,0,0,07/10/2016
15614,1916,390.65,0,0,07/10/2016
15615,2796,665.16,0,0,07/10/2016
15616,39,944.15,0.27,0,07/10/2016
15617,5533,443.63,0.07,0,07/10/2016
15618,11129,684.1,0,0,07/10/2016
15619,8845,682.47,0,0,07/10/2016
15620,9304,729.58,0,0,07/10/2016
15621,3677,1033.89,0,0,07/10/2016
15622,10517,525.89,0,0,07/10/2016
15623,10548,696.99,0.4,0,07/10/2016
15624,7270,761.02,0.1,0,07/10/2016
