ConsumptionID,completedatetime
40962,2022-05-18 16:47:05
40963,2022-05-19 16:06:06
40964,2022-05-19 11:46:55
40965,2022-05-18 01:00:34
40966,2022-05-19 13:13:08
40967,2022-05-18 20:40:21
40968,2022-05-19 05:04:24
40969,2022-05-18 06:41:55
40970,2022-05-17 12:57:29
40971,2022-05-18 07:22:46
40972,2022-05-18 12:32:28
40973,2022-05-18 11:25:10
40974,2022-05-18 15:03:56
40975,2022-05-20 06:03:49
40976,2022-05-19 07:20:59
40977,2022-05-19 23:00:18
40978,2022-05-18 03:20:19
40979,2022-05-19 12:09:21
40980,2022-05-19 11:14:02
40981,2022-05-18 19:44:28
40982,2022-05-19 17:35:51
40983,2022-05-19 22:44:47
40984,2022-05-18 11:37:45
40985,2022-05-19 01:44:12
40986,2022-05-19 13:43:52
40987,2022-05-19 08:22:02
40988,2022-05-19 03:25:51
40989,2022-05-17 17:40:34
40990,2022-05-18 23:22:09
40991,2022-05-19 04:57:27
40992,2022-05-19 11:10:02
40993,2022-05-19 12:45:19
40994,2022-05-18 01:39:39
40995,2022-05-17 13:34:29
40996,2022-05-19 09:50:34
40997,2022-05-19 03:43:47
40998,2022-05-19 14:40:47
40999,2022-05-18 06:16:35
41000,2022-05-18 15:57:05
41001,2022-05-19 14:35:34
41002,2022-05-19 03:32:29
41003,2022-05-18 00:04:03
41004,2022-05-20 03:34:27
41005,2022-05-19 03:55:58
41006,2022-05-18 20:00:17
41007,2022-05-19 21:12:55
41008,2022-05-19 19:47:04
41009,2022-05-20 04:25:30
41010,2022-05-19 10:40:36
41011,2022-05-20 00:27:07
41012,2022-05-19 10:37:06
41013,2022-05-18 10:51:13
41014,2022-05-19 05:21:29
41015,2022-05-19 06:30:48
41016,2022-05-19 09:26:44
41017,2022-05-19 19:30:55
41018,2022-05-17 14:43:20
41019,2022-05-19 20:31:28
41020,2022-05-19 15:06:43
41021,2022-05-19 08:49:48
41022,2022-05-18 11:38:23
41023,2022-05-19 12:09:19
41024,2022-05-19 21:04:25
41025,2022-05-20 08:15:56
41026,2022-05-19 01:28:47
41027,2022-05-17 23:35:38
41028,2022-05-19 12:22:54
41029,2022-05-20 00:01:32
41030,2022-05-19 17:40:10
41031,2022-05-20 07:20:56
41032,2022-05-17 20:06:04
41033,2022-05-19 19:32:19
41034,2022-05-18 01:51:50
41035,2022-05-18 08:35:21
41036,2022-05-18 20:12:13
41037,2022-05-19 05:09:20
41038,2022-05-18 06:05:18
41039,2022-05-18 22:39:07
41040,2022-05-20 00:50:05
41041,2022-05-18 17:24:39
41042,2022-05-19 12:00:22
41043,2022-05-17 14:08:16
41044,2022-05-17 18:01:17
41045,2022-05-18 07:41:58
41046,2022-05-18 02:08:36
41047,2022-05-20 04:35:40
41048,2022-05-17 13:26:13
41049,2022-05-17 15:39:13
41050,2022-05-17 14:50:59
41051,2022-05-17 19:42:34
41052,2022-05-19 07:39:25
41053,2022-05-19 20:45:29
41054,2022-05-19 22:36:56
41055,2022-05-20 03:08:32
41056,2022-05-20 00:50:16
41057,2022-05-19 22:12:57
41058,2022-05-20 07:58:57
41059,2022-05-19 01:53:58
41060,2022-05-18 06:04:27
41061,2022-05-19 23:47:49
41062,2022-05-18 20:50:08
41063,2022-05-19 08:00:57
41064,2022-05-17 19:03:49
41065,2022-05-17 15:33:22
41066,2022-05-17 12:33:09
41067,2022-05-17 17:20:59
41068,2022-05-18 09:43:05
41069,2022-05-20 02:32:22
41070,2022-05-18 19:31:06
41071,2022-05-20 01:48:17
41072,2022-05-18 04:04:49
41073,2022-05-17 19:12:24
41074,2022-05-18 16:16:31
41075,2022-05-18 19:09:33
41076,2022-05-20 01:57:11
41077,2022-05-19 16:47:16
41078,2022-05-18 13:02:54
41079,2022-05-20 06:35:56
41080,2022-05-17 19:26:39
41081,2022-05-20 08:30:32
41082,2022-05-18 17:05:51
41083,2022-05-17 21:30:22
41084,2022-05-20 04:15:02
41085,2022-05-18 13:53:44
41086,2022-05-19 09:53:14
41087,2022-05-18 13:47:07
41088,2022-05-19 08:14:04
41089,2022-05-19 04:48:35
41090,2022-05-17 19:30:16
41091,2022-05-19 07:46:05
41092,2022-05-17 20:04:55
41093,2022-05-17 21:58:38
41094,2022-05-17 14:41:03
41095,2022-05-20 01:40:25
41096,2022-05-18 12:03:06
41097,2022-05-19 07:37:44
41098,2022-05-19 09:36:26
41099,2022-05-17 20:53:37
41100,2022-05-19 09:22:21
41101,2022-05-20 07:06:32
41102,2022-05-18 03:42:25
41103,2022-05-19 10:58:32
41104,2022-05-19 20:00:17
41105,2022-05-17 16:39:30
41106,2022-05-18 08:57:26
41107,2022-05-19 00:15:22
41108,2022-05-18 22:58:21
41109,2022-05-19 09:18:43
41110,2022-05-19 14:19:55
41111,2022-05-20 01:18:59
41112,2022-05-19 11:09:57
41113,2022-05-19 00:56:35
41114,2022-05-19 10:26:04
41115,2022-05-18 04:43:29
41116,2022-05-18 23:24:52
41117,2022-05-18 06:24:40
41118,2022-05-19 08:30:04
41119,2022-05-19 15:58:03
41120,2022-05-19 23:53:23
41121,2022-05-19 18:43:06
41122,2022-05-19 09:31:09
41123,2022-05-18 06:10:48
41124,2022-05-19 12:12:07
41125,2022-05-19 09:11:31
41126,2022-05-18 05:25:51
41127,2022-05-17 21:43:42
41128,2022-05-20 02:30:05
41129,2022-05-17 21:11:01
41130,2022-05-17 19:34:08
41131,2022-05-17 18:19:18
41132,2022-05-19 09:33:41
41133,2022-05-17 12:03:38
41134,2022-05-17 21:43:36
41135,2022-05-20 00:52:11
41136,2022-05-18 18:24:20
41137,2022-05-18 17:33:26
41138,2022-05-20 04:00:13
41139,2022-05-19 01:41:24
41140,2022-05-19 15:50:50
41141,2022-05-18 07:06:54
41142,2022-05-18 11:34:24
41143,2022-05-17 22:46:49
41144,2022-05-19 22:26:41
41145,2022-05-18 10:52:48
41146,2022-05-19 02:08:58
41147,2022-05-19 04:44:34
41148,2022-05-18 23:34:49
41149,2022-05-17 15:09:17
41150,2022-05-19 17:37:57
41151,2022-05-18 09:21:34
41152,2022-05-17 13:37:39
41153,2022-05-18 05:37:32
41154,2022-05-19 02:31:08
41155,2022-05-19 00:20:53
41156,2022-05-19 16:09:10
41157,2022-05-18 19:09:19
41158,2022-05-17 16:45:58
41159,2022-05-17 22:06:43
41160,2022-05-18 03:26:13
41161,2022-05-19 12:22:11
41162,2022-05-17 18:52:48
41163,2022-05-17 17:00:12
41164,2022-05-18 01:08:24
41165,2022-05-18 02:32:31
41166,2022-05-20 05:28:14
41167,2022-05-19 06:04:57
41168,2022-05-20 05:07:52
41169,2022-05-17 22:39:51
41170,2022-05-19 14:02:44
41171,2022-05-19 08:49:50
41172,2022-05-19 00:45:51
41173,2022-05-18 22:34:01
41174,2022-05-17 14:23:35
41175,2022-05-19 13:28:27
41176,2022-05-19 23:04:21
41177,2022-05-17 22:21:01
41178,2022-05-18 20:35:36
41179,2022-05-19 07:02:54
41180,2022-05-18 09:20:42
41181,2022-05-19 15:14:17
41182,2022-05-18 16:27:25
41183,2022-05-18 05:46:42
41184,2022-05-17 19:37:00
41185,2022-05-19 01:19:09
41186,2022-05-19 03:53:40
41187,2022-05-19 15:00:08
41188,2022-05-18 18:07:26
41189,2022-05-18 01:03:22
41190,2022-05-19 17:22:30
41191,2022-05-19 18:24:03
41192,2022-05-20 08:19:57
41193,2022-05-19 14:18:48
41194,2022-05-19 23:05:41
41195,2022-05-17 22:30:18
41196,2022-05-19 06:26:49
41197,2022-05-19 15:06:33
41198,2022-05-18 18:35:45
41199,2022-05-19 16:10:41
41200,2022-05-20 06:19:36
41201,2022-05-18 02:38:23
41202,2022-05-18 13:35:26
41203,2022-05-18 23:19:36
41204,2022-05-20 03:52:05
41205,2022-05-18 17:07:07
41206,2022-05-18 03:08:57
41207,2022-05-17 16:02:29
41208,2022-05-17 22:26:35
41209,2022-05-19 18:57:46
41210,2022-05-20 02:17:57
41211,2022-05-19 04:59:52
41212,2022-05-19 03:00:14
41213,2022-05-19 01:33:12
41214,2022-05-18 15:57:47
41215,2022-05-19 15:57:20
41216,2022-05-20 06:43:39
41217,2022-05-20 07:09:06
41218,2022-05-20 05:34:39
41219,2022-05-18 03:47:21
41220,2022-05-17 22:06:45
41221,2022-05-19 08:41:01
41222,2022-05-20 06:18:10
41223,2022-05-18 07:32:46
41224,2022-05-17 22:49:35
41225,2022-05-17 21:06:08
41226,2022-05-18 08:47:10
41227,2022-05-17 17:13:40
41228,2022-05-20 01:45:36
41229,2022-05-19 22:05:11
41230,2022-05-17 22:45:04
41231,2022-05-18 04:17:47
41232,2022-05-18 01:36:24
41233,2022-05-17 20:37:12
41234,2022-05-19 17:11:45
41235,2022-05-20 08:10:54
41236,2022-05-18 21:31:18
41237,2022-05-19 10:54:00
41238,2022-05-19 21:34:43
41239,2022-05-19 22:38:24
41240,2022-05-18 09:23:42
41241,2022-05-19 00:10:42
41242,2022-05-20 08:10:01
41243,2022-05-19 06:59:00
41244,2022-05-19 07:50:05
41245,2022-05-18 23:45:41
41246,2022-05-17 15:09:15
41247,2022-05-20 04:09:12
41248,2022-05-18 16:28:40
41249,2022-05-18 02:03:18
41250,2022-05-19 20:05:50
41251,2022-05-20 04:58:38
41252,2022-05-20 06:16:58
41253,2022-05-19 21:50:06
41254,2022-05-18 14:06:49
41255,2022-05-18 10:06:24
41256,2022-05-18 01:01:37
41257,2022-05-18 12:34:55
41258,2022-05-19 11:02:11
41259,2022-05-17 20:11:23
41260,2022-05-19 02:52:10
41261,2022-05-19 00:24:40
41262,2022-05-19 17:39:58
41263,2022-05-19 07:10:02
41264,2022-05-19 08:30:20
41265,2022-05-17 15:20:23
41266,2022-05-18 19:01:26
41267,2022-05-18 14:19:27
41268,2022-05-18 12:09:03
41269,2022-05-19 07:34:34
41270,2022-05-19 22:41:39
41271,2022-05-18 05:26:29
41272,2022-05-17 22:35:51
41273,2022-05-17 14:34:05
41274,2022-05-19 18:47:05
41275,2022-05-19 18:50:31
41276,2022-05-20 05:58:17
41277,2022-05-18 15:00:45
41278,2022-05-19 10:31:39
41279,2022-05-19 18:35:40
41280,2022-05-17 14:16:41
41281,2022-05-18 07:28:32
41282,2022-05-18 18:32:54
41283,2022-05-19 13:11:06
41284,2022-05-18 20:37:18
41285,2022-05-20 06:12:16
41286,2022-05-17 22:22:04
41287,2022-05-18 05:34:34
41288,2022-05-17 13:21:46
41289,2022-05-18 06:42:18
41290,2022-05-18 03:37:11
41291,2022-05-19 11:55:56
41292,2022-05-19 21:02:46
41293,2022-05-20 01:34:27
41294,2022-05-19 06:20:56
41295,2022-05-18 13:07:32
41296,2022-05-19 09:00:49
41297,2022-05-20 05:27:46
41298,2022-05-18 07:26:29
41299,2022-05-18 03:10:45
41300,2022-05-20 04:37:31
41301,2022-05-18 03:30:24
41302,2022-05-19 09:18:23
41303,2022-05-18 20:21:41
41304,2022-05-19 05:56:37
41305,2022-05-19 16:31:12
41306,2022-05-19 07:53:53
41307,2022-05-18 17:16:46
41308,2022-05-19 20:57:20
41309,2022-05-19 22:01:29
41310,2022-05-17 15:31:20
41311,2022-05-18 13:07:00
41312,2022-05-19 13:20:06
41313,2022-05-19 04:57:38
41314,2022-05-17 17:27:19
41315,2022-05-20 03:38:26
41316,2022-05-18 01:37:23
41317,2022-05-19 11:57:09
41318,2022-05-18 19:50:44
41319,2022-05-19 15:41:20
41320,2022-05-19 13:45:03
41321,2022-05-17 15:13:48
41322,2022-05-19 13:07:41
41323,2022-05-19 16:22:59
41324,2022-05-18 08:35:39
41325,2022-05-18 10:38:59
41326,2022-05-18 13:02:48
41327,2022-05-19 19:40:39
41328,2022-05-17 23:01:41
41329,2022-05-19 12:19:40
41330,2022-05-18 04:24:16
41331,2022-05-19 08:17:16
41332,2022-05-18 08:29:16
41333,2022-05-18 15:00:04
41334,2022-05-18 08:35:57
41335,2022-05-19 14:51:44
41336,2022-05-18 13:51:09
41337,2022-05-19 03:57:44
41338,2022-05-20 00:35:19
41339,2022-05-19 00:24:56
41340,2022-05-18 23:03:34
41341,2022-05-19 15:23:41
41342,2022-05-19 21:03:56
41343,2022-05-20 07:09:15
41344,2022-05-19 08:16:51
41345,2022-05-17 15:31:01
41346,2022-05-19 15:55:29
41347,2022-05-18 04:14:28
41348,2022-05-19 22:15:05
41349,2022-05-17 13:40:46
41350,2022-05-18 18:10:14
41351,2022-05-19 06:09:03
41352,2022-05-19 18:28:22
41353,2022-05-17 20:57:46
41354,2022-05-19 22:48:46
41355,2022-05-20 02:45:28
41356,2022-05-19 08:03:32
41357,2022-05-19 11:54:39
41358,2022-05-19 23:06:48
41359,2022-05-17 19:40:51
41360,2022-05-20 05:36:08
41361,2022-05-17 15:01:39
41362,2022-05-19 07:26:33
41363,2022-05-18 20:40:19
41364,2022-05-18 07:18:46
41365,2022-05-17 23:14:47
41366,2022-05-19 11:03:59
41367,2022-05-20 02:57:16
41368,2022-05-18 05:18:01
41369,2022-05-17 15:42:31
41370,2022-05-17 16:21:06
41371,2022-05-18 09:33:21
41372,2022-05-18 03:44:32
41373,2022-05-17 23:54:13
41374,2022-05-20 07:40:35
41375,2022-05-19 11:13:41
41376,2022-05-17 20:58:05
41377,2022-05-19 09:35:48
41378,2022-05-19 21:16:57
41379,2022-05-17 19:54:03
41380,2022-05-18 11:29:00
41381,2022-05-19 03:44:16
41382,2022-05-17 23:09:04
41383,2022-05-20 03:48:39
41384,2022-05-18 06:43:50
41385,2022-05-19 02:25:23
41386,2022-05-19 14:38:45
41387,2022-05-19 04:42:56
41388,2022-05-19 17:48:42
41389,2022-05-18 09:06:59
41390,2022-05-19 19:46:17
41391,2022-05-20 04:10:20
41392,2022-05-17 17:50:16
41393,2022-05-18 17:17:25
41394,2022-05-19 13:16:25
41395,2022-05-17 12:04:28
41396,2022-05-18 07:44:40
41397,2022-05-19 06:00:56
41398,2022-05-19 02:35:36
41399,2022-05-19 06:21:43
41400,2022-05-19 11:50:18
41401,2022-05-18 13:29:34
41402,2022-05-19 07:14:19
41403,2022-05-17 14:18:36
41404,2022-05-19 05:27:30
41405,2022-05-20 04:55:20
41406,2022-05-19 19:58:08
41407,2022-05-17 22:20:46
41408,2022-05-19 02:34:44
41409,2022-05-20 03:16:34
41410,2022-05-18 07:37:01
41411,2022-05-19 21:25:10
41412,2022-05-17 14:02:13
41413,2022-05-18 12:48:05
41414,2022-05-17 19:22:32
41415,2022-05-19 14:41:17
41416,2022-05-18 21:40:58
41417,2022-05-18 14:43:32
41418,2022-05-17 14:19:34
41419,2022-05-20 00:11:32
41420,2022-05-18 14:59:16
41421,2022-05-20 08:48:37
41422,2022-05-20 01:17:58
41423,2022-05-19 06:56:26
41424,2022-05-19 00:03:23
41425,2022-05-17 18:56:18
41426,2022-05-18 17:49:04
41427,2022-05-18 07:03:29
41428,2022-05-18 13:46:50
41429,2022-05-18 08:03:59
41430,2022-05-19 19:57:49
41431,2022-05-18 23:41:19
41432,2022-05-17 12:07:43
41433,2022-05-17 18:38:04
41434,2022-05-20 04:55:13
41435,2022-05-18 06:33:14
41436,2022-05-19 16:07:20
41437,2022-05-19 12:18:28
41438,2022-05-17 23:52:11
41439,2022-05-18 14:12:17
41440,2022-05-17 20:49:11
41441,2022-05-19 18:04:13
41442,2022-05-20 05:33:09
41443,2022-05-19 05:02:20
41444,2022-05-18 16:05:47
41445,2022-05-18 07:59:47
41446,2022-05-20 06:24:23
41447,2022-05-18 06:22:18
41448,2022-05-18 17:43:04
41449,2022-05-19 20:21:37
41450,2022-05-18 16:12:28
41451,2022-05-19 20:43:55
41452,2022-05-17 18:29:05
41453,2022-05-18 12:25:00
41454,2022-05-18 09:14:42
41455,2022-05-19 03:10:31
41456,2022-05-19 13:40:42
41457,2022-05-19 14:02:16
41458,2022-05-19 11:52:28
41459,2022-05-18 15:17:56
41460,2022-05-17 23:02:50
41461,2022-05-20 06:27:28
41462,2022-05-19 14:06:28
41463,2022-05-18 10:48:05
41464,2022-05-19 00:44:50
41465,2022-05-18 20:50:50
41466,2022-05-20 02:26:31
41467,2022-05-20 07:46:12
41468,2022-05-18 16:45:11
41469,2022-05-19 13:22:04
41470,2022-05-18 06:35:09
41471,2022-05-18 18:53:52
41472,2022-05-18 09:08:55
41473,2022-05-20 06:38:30
41474,2022-05-17 16:57:44
41475,2022-05-19 10:53:31
41476,2022-05-19 10:16:38
41477,2022-05-18 01:38:38
41478,2022-05-17 17:02:26
41479,2022-05-20 08:01:21
41480,2022-05-17 19:09:10
41481,2022-05-20 06:49:33
41482,2022-05-17 12:35:06
41483,2022-05-18 16:41:58
41484,2022-05-20 06:45:36
41485,2022-05-19 21:26:34
41486,2022-05-17 14:10:51
41487,2022-05-19 07:03:37
41488,2022-05-19 04:20:23
41489,2022-05-18 18:26:22
41490,2022-05-18 18:02:43
41491,2022-05-20 01:37:36
41492,2022-05-20 04:01:53
41493,2022-05-17 21:22:40
41494,2022-05-18 11:19:48
41495,2022-05-17 14:18:03
41496,2022-05-19 07:16:04
41497,2022-05-17 21:47:07
41498,2022-05-17 19:44:38
41499,2022-05-18 06:04:57
41500,2022-05-19 22:40:20
41501,2022-05-17 21:17:32
41502,2022-05-19 08:19:33
41503,2022-05-17 22:57:24
41504,2022-05-19 01:39:31
41505,2022-05-19 06:47:35
41506,2022-05-18 20:35:15
41507,2022-05-20 08:33:19
41508,2022-05-18 12:55:07
41509,2022-05-19 14:10:36
41510,2022-05-17 22:01:38
41511,2022-05-20 03:58:10
41512,2022-05-17 13:46:54
41513,2022-05-17 20:36:22
41514,2022-05-19 21:34:49
41515,2022-05-18 17:31:56
41516,2022-05-19 03:13:44
41517,2022-05-19 05:13:19
41518,2022-05-19 20:40:58
41519,2022-05-19 09:48:11
41520,2022-05-19 02:18:08
41521,2022-05-20 07:11:29
41522,2022-05-19 07:01:37
41523,2022-05-18 17:43:48
41524,2022-05-18 11:29:36
41525,2022-05-19 06:44:52
41526,2022-05-19 16:34:22
41527,2022-05-19 02:04:13
41528,2022-05-17 19:35:55
41529,2022-05-18 01:47:46
41530,2022-05-19 03:50:14
41531,2022-05-18 23:10:52
41532,2022-05-18 00:12:27
41533,2022-05-19 03:39:08
41534,2022-05-18 06:18:54
41535,2022-05-19 05:03:37
41536,2022-05-19 08:52:54
41537,2022-05-19 13:43:10
41538,2022-05-19 17:19:14
41539,2022-05-18 00:46:13
41540,2022-05-18 01:16:39
41541,2022-05-18 07:05:15
41542,2022-05-19 20:11:54
41543,2022-05-18 19:29:37
41544,2022-05-17 19:43:12
41545,2022-05-19 10:17:02
41546,2022-05-19 18:09:48
41547,2022-05-18 21:36:26
41548,2022-05-18 09:03:51
41549,2022-05-18 19:08:52
41550,2022-05-20 05:41:32
41551,2022-05-19 19:28:58
41552,2022-05-18 21:56:52
41553,2022-05-20 06:25:21
41554,2022-05-19 22:18:31
41555,2022-05-20 02:51:01
41556,2022-05-18 06:08:01
41557,2022-05-19 15:59:22
41558,2022-05-18 14:22:57
41559,2022-05-18 05:42:26
41560,2022-05-18 08:48:53
41561,2022-05-17 17:38:27
41562,2022-05-19 08:56:34
41563,2022-05-17 16:50:53
41564,2022-05-19 01:52:04
41565,2022-05-20 01:32:31
41566,2022-05-18 12:36:28
41567,2022-05-18 00:05:10
41568,2022-05-18 18:36:39
41569,2022-05-18 20:44:16
41570,2022-05-19 19:37:28
41571,2022-05-18 05:29:56
41572,2022-05-18 21:02:36
41573,2022-05-17 21:49:01
41574,2022-05-19 22:01:38
41575,2022-05-17 16:26:23
41576,2022-05-19 21:59:47
41577,2022-05-18 17:18:06
41578,2022-05-18 03:55:25
41579,2022-05-18 16:35:50
41580,2022-05-17 13:27:23
41581,2022-05-17 19:08:01
41582,2022-05-20 01:52:49
41583,2022-05-19 13:04:34
41584,2022-05-19 07:08:25
41585,2022-05-19 22:10:36
41586,2022-05-19 02:44:27
41587,2022-05-19 18:52:48
41588,2022-05-19 04:35:02
41589,2022-05-18 03:36:05
41590,2022-05-18 13:36:30
41591,2022-05-18 16:44:37
41592,2022-05-18 16:44:17
41593,2022-05-19 22:20:49
41594,2022-05-18 19:20:26
41595,2022-05-17 23:59:16
41596,2022-05-20 05:11:38
41597,2022-05-19 01:37:12
41598,2022-05-18 18:03:23
41599,2022-05-19 06:27:58
41600,2022-05-17 21:02:34
41601,2022-05-17 12:33:18
41602,2022-05-18 08:41:05
41603,2022-05-19 11:38:08
41604,2022-05-17 13:01:33
41605,2022-05-17 21:46:29
41606,2022-05-17 23:19:23
41607,2022-05-17 18:58:55
41608,2022-05-18 02:40:44
41609,2022-05-20 01:17:31
41610,2022-05-20 04:41:10
41611,2022-05-18 05:59:43
41612,2022-05-20 06:46:38
41613,2022-05-19 04:42:29
41614,2022-05-20 02:32:38
41615,2022-05-19 14:08:10
41616,2022-05-17 16:50:31
41617,2022-05-19 20:35:31
41618,2022-05-18 02:14:00
41619,2022-05-19 18:20:09
41620,2022-05-19 07:50:32
41621,2022-05-19 07:19:26
41622,2022-05-20 03:44:17
41623,2022-05-17 21:39:12
41624,2022-05-17 19:14:14
41625,2022-05-18 11:31:57
41626,2022-05-19 13:33:45
41627,2022-05-18 00:09:08
41628,2022-05-19 02:57:29
41629,2022-05-19 00:26:02
41630,2022-05-18 06:15:45
41631,2022-05-18 02:12:35
41632,2022-05-20 06:17:45
41633,2022-05-19 15:47:41
41634,2022-05-20 07:23:05
41635,2022-05-19 14:54:34
41636,2022-05-17 12:30:31
41637,2022-05-18 06:29:49
41638,2022-05-18 05:16:05
41639,2022-05-18 05:58:59
41640,2022-05-19 06:49:16
41641,2022-05-19 08:22:17
41642,2022-05-19 21:37:01
41643,2022-05-18 04:51:33
41644,2022-05-18 14:27:06
41645,2022-05-19 14:41:57
41646,2022-05-19 17:34:46
41647,2022-05-19 18:12:12
41648,2022-05-18 15:56:44
41649,2022-05-18 05:43:03
41650,2022-05-17 13:28:46
41651,2022-05-18 03:12:42
41652,2022-05-18 02:09:43
41653,2022-05-18 05:27:37
41654,2022-05-18 12:18:21
41655,2022-05-20 05:15:39
41656,2022-05-19 16:55:13
41657,2022-05-17 23:28:23
41658,2022-05-17 12:25:27
41659,2022-05-17 22:35:40
41660,2022-05-18 03:14:15
41661,2022-05-18 22:22:48
41662,2022-05-20 05:01:52
41663,2022-05-19 07:38:48
41664,2022-05-18 02:22:42
41665,2022-05-19 19:02:49
41666,2022-05-19 09:13:03
41667,2022-05-19 09:32:40
41668,2022-05-18 07:01:44
41669,2022-05-18 15:56:02
41670,2022-05-18 07:31:45
41671,2022-05-19 17:09:01
41672,2022-05-18 19:56:59
41673,2022-05-18 02:19:10
41674,2022-05-18 21:05:00
41675,2022-05-18 11:12:19
41676,2022-05-19 12:57:25
41677,2022-05-18 23:05:12
41678,2022-05-20 07:20:14
41679,2022-05-20 08:44:21
41680,2022-05-18 18:52:00
41681,2022-05-18 17:08:00
41682,2022-05-19 23:14:09
41683,2022-05-19 11:26:56
41684,2022-05-18 05:49:14
41685,2022-05-18 13:04:18
41686,2022-05-19 18:25:49
41687,2022-05-18 08:05:22
41688,2022-05-17 18:18:37
41689,2022-05-20 07:11:06
41690,2022-05-20 07:33:00
41691,2022-05-17 18:54:46
41692,2022-05-17 12:43:31
41693,2022-05-18 21:56:50
41694,2022-05-20 02:45:28
41695,2022-05-17 21:48:02
41696,2022-05-17 12:28:24
41697,2022-05-17 15:19:21
41698,2022-05-19 20:36:46
41699,2022-05-20 04:56:58
41700,2022-05-18 09:33:30
41701,2022-05-19 05:24:59
41702,2022-05-17 14:37:31
41703,2022-05-18 10:31:22
41704,2022-05-19 19:30:45
41705,2022-05-17 15:01:37
41706,2022-05-19 17:38:02
41707,2022-05-19 17:22:02
41708,2022-05-20 06:42:35
41709,2022-05-18 18:28:56
41710,2022-05-19 23:33:37
41711,2022-05-17 16:04:34
41712,2022-05-18 15:22:44
41713,2022-05-17 21:25:44
41714,2022-05-19 14:27:55
41715,2022-05-20 05:24:18
41716,2022-05-18 18:32:05
41717,2022-05-20 00:50:38
41718,2022-05-18 10:59:34
41719,2022-05-19 01:03:58
41720,2022-05-18 05:17:51
41721,2022-05-18 06:49:36
41722,2022-05-17 22:14:56
41723,2022-05-19 04:04:37
41724,2022-05-19 04:32:23
41725,2022-05-19 08:54:34
41726,2022-05-18 16:27:05
41727,2022-05-18 08:37:12
41728,2022-05-20 03:27:29
41729,2022-05-19 23:45:24
41730,2022-05-18 15:44:09
41731,2022-05-19 13:59:42
41732,2022-05-18 00:48:17
41733,2022-05-18 20:33:54
41734,2022-05-19 19:14:00
41735,2022-05-18 08:51:49
41736,2022-05-18 05:00:48
41737,2022-05-19 21:59:01
41738,2022-05-19 06:57:38
41739,2022-05-19 00:18:43
41740,2022-05-20 00:55:12
41741,2022-05-17 21:20:47
41742,2022-05-18 14:00:21
41743,2022-05-18 14:47:10
41744,2022-05-18 09:19:45
41745,2022-05-17 18:20:58
41746,2022-05-17 19:46:48
41747,2022-05-19 09:28:46
41748,2022-05-18 19:43:40
41749,2022-05-18 04:09:36
41750,2022-05-19 02:36:58
41751,2022-05-19 20:30:24
41752,2022-05-17 13:31:31
41753,2022-05-17 14:03:48
41754,2022-05-19 18:51:48
41755,2022-05-20 01:23:04
41756,2022-05-19 12:34:07
41757,2022-05-19 03:21:05
41758,2022-05-19 00:35:18
41759,2022-05-20 03:27:20
41760,2022-05-18 17:19:44
41761,2022-05-20 08:23:16
41762,2022-05-17 14:14:03
41763,2022-05-18 06:34:47
41764,2022-05-17 12:06:24
41765,2022-05-17 18:14:55
41766,2022-05-18 17:37:15
41767,2022-05-18 03:45:48
41768,2022-05-17 20:30:09
41769,2022-05-18 14:12:16
41770,2022-05-17 19:51:46
41771,2022-05-18 03:55:08
41772,2022-05-20 07:53:19
41773,2022-05-17 16:56:53
41774,2022-05-19 09:33:59
41775,2022-05-18 23:56:18
41776,2022-05-18 08:11:47
41777,2022-05-19 21:08:18
41778,2022-05-20 08:10:50
41779,2022-05-19 05:25:53
41780,2022-05-18 14:56:07
41781,2022-05-20 07:54:49
41782,2022-05-19 21:53:30
41783,2022-05-19 17:06:30
41784,2022-05-19 05:26:37
41785,2022-05-18 13:53:00
41786,2022-05-18 11:03:43
41787,2022-05-20 00:52:15
41788,2022-05-19 17:32:54
41789,2022-05-20 07:29:43
41790,2022-05-20 07:02:21
41791,2022-05-18 20:54:56
41792,2022-05-17 22:20:20
41793,2022-05-19 00:39:48
41794,2022-05-18 23:08:28
41795,2022-05-17 23:47:17
41796,2022-05-18 00:58:57
41797,2022-05-20 01:07:17
41798,2022-05-18 14:08:00
41799,2022-05-19 10:28:31
41800,2022-05-18 22:03:02
41801,2022-05-18 16:54:39
41802,2022-05-17 18:16:58
41803,2022-05-19 22:53:00
41804,2022-05-19 08:45:14
41805,2022-05-18 12:27:59
41806,2022-05-18 05:39:49
41807,2022-05-17 20:39:58
41808,2022-05-18 23:40:22
41809,2022-05-19 18:49:24
41810,2022-05-17 13:15:44
41811,2022-05-18 08:48:44
41812,2022-05-18 03:52:04
41813,2022-05-18 17:11:31
41814,2022-05-18 21:18:28
41815,2022-05-18 04:17:33
41816,2022-05-17 20:15:16
41817,2022-05-19 17:16:30
41818,2022-05-19 23:26:32
41819,2022-05-18 13:58:34
41820,2022-05-17 13:31:02
41821,2022-05-17 17:30:38
41822,2022-05-19 16:18:41
41823,2022-05-18 09:48:46
41824,2022-05-17 20:51:03
41825,2022-05-20 06:19:36
41826,2022-05-18 19:38:49
41827,2022-05-19 09:56:24
41828,2022-05-19 20:07:27
41829,2022-05-18 20:19:27
41830,2022-05-20 03:13:19
41831,2022-05-19 00:48:43
41832,2022-05-18 12:20:14
41833,2022-05-19 08:14:17
41834,2022-05-18 06:21:48
41835,2022-05-19 01:10:53
